id,owner,device,timestamp,cellinfo.wgs84.lon,cellinfo.wgs84.lat,cellinfo.azimuth_degrees,cell
8261,AgentA,A_1,2023-05-02 13:14:16,4.336258493836304,52.01224573857301,0,0-0-0
8262,AgentE,E_2,2023-05-02 13:14:16,4.343843507959375,51.988654715211474,20,0-0-0
8263,AgentI,I_1,2023-05-02 13:14:16,4.3497636751020305,52.00588464056726,210,0-0-0
8264,AgentC,C_1,2023-05-02 13:14:39,4.343948528788537,52.018561346495936,110,0-0-0
8265,AgentP,P_1,2023-05-02 13:14:39,4.3722575502121686,52.00756391246674,110,0-0-0
8266,AgentD,D_2,2023-05-02 13:15:02,4.366390654673757,51.99464126281873,120,0-0-0
8267,AgentB,B_2,2023-05-02 13:15:48,4.356195988642664,52.02068273213007,120,0-0-0
8268,AgentH,H_1,2023-05-02 13:15:48,4.343948528788537,52.018561346495936,110,0-0-0
8269,AgentK,K_2,2023-05-02 13:16:11,4.36763082697979,51.99004976225449,240,0-0-0
8270,AgentL,L_1,2023-05-02 13:16:34,4.362993490298012,51.99228364970938,60,0-0-0
8271,AgentM,M_2,2023-05-02 13:16:34,4.3722575502121686,52.00756391246674,110,0-0-0
8272,AgentO,O_2,2023-05-02 13:16:34,4.367319006028084,52.01656390349047,120,0-0-0
8273,AgentO,O_2,2023-05-02 13:16:57,4.367319006028084,52.01656390349047,120,0-0-0
8274,AgentR,R_2,2023-05-02 13:16:57,4.3311700284747525,52.014294583791205,250,0-0-0
8275,AgentC,C_2,2023-05-02 13:17:43,4.343948528788537,52.018561346495936,110,0-0-0
8276,AgentS,S_1,2023-05-02 13:18:06,4.367319006028084,52.01656390349047,260,0-0-0
8277,AgentB,B_2,2023-05-02 13:18:29,4.356195988642664,52.02068273213007,120,0-0-0
8278,AgentJ,J_1,2023-05-02 13:18:52,4.337948315692914,51.99544277723365,240,0-0-0
8279,AgentN,N_2,2023-05-02 13:19:15,4.337362203964776,51.989379090670816,240,0-0-0
8280,AgentC,C_1,2023-05-02 13:19:38,4.343948528788537,52.018561346495936,110,0-0-0
8281,AgentH,H_1,2023-05-02 13:19:38,4.343948528788537,52.018561346495936,110,0-0-0
8282,AgentB,B_1,2023-05-02 13:20:01,4.356195988642664,52.02068273213007,120,0-0-0
8283,AgentE,E_2,2023-05-02 13:20:01,4.343843507959375,51.988654715211474,20,0-0-0
8284,AgentK,K_1,2023-05-02 13:20:24,4.36763082697979,51.99004976225449,240,0-0-0
8285,AgentE,E_2,2023-05-02 13:20:47,4.343843507959375,51.988654715211474,20,0-0-0
8286,AgentJ,J_1,2023-05-02 13:20:47,4.337948315692914,51.99544277723365,240,0-0-0
8287,AgentI,I_1,2023-05-02 13:21:10,4.3497636751020305,52.00588464056726,210,0-0-0
8288,AgentK,K_1,2023-05-02 13:21:10,4.36763082697979,51.99004976225449,240,0-0-0
8289,AgentN,N_1,2023-05-02 13:21:33,4.337362203964776,51.989379090670816,240,0-0-0
8290,AgentD,D_2,2023-05-02 13:21:56,4.366390654673757,51.99464126281873,120,0-0-0
8291,AgentC,C_2,2023-05-02 13:22:19,4.343948528788537,52.018561346495936,110,0-0-0
8292,AgentC,C_1,2023-05-02 13:22:42,4.343948528788537,52.018561346495936,110,0-0-0
8293,AgentE,E_2,2023-05-02 13:22:42,4.343843507959375,51.988654715211474,20,0-0-0
8294,AgentK,K_2,2023-05-02 13:22:42,4.36763082697979,51.99004976225449,240,0-0-0
8295,AgentG,G_2,2023-05-02 13:23:05,4.337362203964776,51.989379090670816,240,0-0-0
8296,AgentR,R_2,2023-05-02 13:23:05,4.3311700284747525,52.014294583791205,250,0-0-0
8297,AgentT,T_1,2023-05-02 13:23:05,4.3130442538808955,52.010795718961376,240,0-0-0
8298,AgentE,E_2,2023-05-02 13:23:28,4.343843507959375,51.988654715211474,20,0-0-0
8299,AgentS,S_1,2023-05-02 13:23:51,4.367319006028084,52.01656390349047,260,0-0-0
8300,AgentB,B_2,2023-05-02 13:24:14,4.356195988642664,52.02068273213007,120,0-0-0
8301,AgentM,M_2,2023-05-02 13:24:14,4.3722575502121686,52.00756391246674,110,0-0-0
8302,AgentO,O_1,2023-05-02 13:24:14,4.367319006028084,52.01656390349047,120,0-0-0
8303,AgentR,R_1,2023-05-02 13:24:14,4.3311700284747525,52.014294583791205,250,0-0-0
8304,AgentR,R_2,2023-05-02 13:24:14,4.3311700284747525,52.014294583791205,250,0-0-0
8305,AgentF,F_2,2023-05-02 13:25:00,4.3530496140647505,52.013077609082096,150,0-0-0
8306,AgentI,I_1,2023-05-02 13:25:00,4.3497636751020305,52.00588464056726,210,0-0-0
8307,AgentI,I_2,2023-05-02 13:25:00,4.3497636751020305,52.00588464056726,210,0-0-0
8308,AgentS,S_1,2023-05-02 13:25:00,4.367319006028084,52.01656390349047,260,0-0-0
8309,AgentB,B_1,2023-05-02 13:25:23,4.356195988642664,52.02068273213007,120,0-0-0
8310,AgentE,E_2,2023-05-02 13:25:46,4.343843507959375,51.988654715211474,20,0-0-0
8311,AgentN,N_2,2023-05-02 13:26:09,4.337362203964776,51.989379090670816,240,0-0-0
8312,AgentP,P_1,2023-05-02 13:26:09,4.3722575502121686,52.00756391246674,110,0-0-0
8313,AgentQ,Q_2,2023-05-02 13:26:09,4.3130442538808955,52.010795718961376,240,0-0-0
8314,AgentM,M_1,2023-05-02 13:26:32,4.3722575502121686,52.00756391246674,110,0-0-0
8315,AgentF,F_1,2023-05-02 13:26:55,4.3530496140647505,52.013077609082096,150,0-0-0
8316,AgentJ,J_2,2023-05-02 13:26:55,4.337948315692914,51.99544277723365,240,0-0-0
8317,AgentQ,Q_1,2023-05-02 13:26:55,4.3130442538808955,52.010795718961376,240,0-0-0
8318,AgentR,R_2,2023-05-02 13:26:55,4.3311700284747525,52.014294583791205,250,0-0-0
8319,AgentF,F_2,2023-05-02 13:27:41,4.3530496140647505,52.013077609082096,150,0-0-0
8320,AgentT,T_2,2023-05-02 13:27:41,4.3130442538808955,52.010795718961376,240,0-0-0
8321,AgentA,A_2,2023-05-02 13:28:04,4.336258493836304,52.01224573857301,0,0-0-0
8322,AgentO,O_2,2023-05-02 13:28:04,4.367319006028084,52.01656390349047,120,0-0-0
8323,AgentR,R_1,2023-05-02 13:28:04,4.3311700284747525,52.014294583791205,250,0-0-0
8324,AgentA,A_1,2023-05-02 13:28:27,4.336258493836304,52.01224573857301,0,0-0-0
8325,AgentG,G_1,2023-05-02 13:28:27,4.337362203964776,51.989379090670816,240,0-0-0
8326,AgentQ,Q_2,2023-05-02 13:29:13,4.3130442538808955,52.010795718961376,240,0-0-0
8327,AgentR,R_2,2023-05-02 13:29:13,4.3311700284747525,52.014294583791205,250,0-0-0
8328,AgentK,K_1,2023-05-02 13:29:36,4.36763082697979,51.99004976225449,240,0-0-0
8329,AgentS,S_1,2023-05-02 13:29:59,4.367319006028084,52.01656390349047,260,0-0-0
8330,AgentJ,J_2,2023-05-02 13:30:22,4.337948315692914,51.99544277723365,240,0-0-0
8331,AgentL,L_2,2023-05-02 13:30:22,4.362993490298012,51.99228364970938,60,0-0-0
8332,AgentT,T_2,2023-05-02 13:30:22,4.3130442538808955,52.010795718961376,240,0-0-0
8333,AgentE,E_1,2023-05-02 13:30:45,4.343843507959375,51.988654715211474,20,0-0-0
8334,AgentM,M_2,2023-05-02 13:30:45,4.3722575502121686,52.00756391246674,110,0-0-0
8335,AgentH,H_1,2023-05-02 13:32:17,4.343948528788537,52.018561346495936,110,0-0-0
8336,AgentJ,J_2,2023-05-02 13:32:17,4.337948315692914,51.99544277723365,240,0-0-0
8337,AgentG,G_1,2023-05-02 13:32:40,4.337362203964776,51.989379090670816,240,0-0-0
8338,AgentJ,J_1,2023-05-02 13:33:03,4.337948315692914,51.99544277723365,240,0-0-0
8339,AgentO,O_1,2023-05-02 13:33:03,4.367319006028084,52.01656390349047,120,0-0-0
8340,AgentP,P_2,2023-05-02 13:33:26,4.3722575502121686,52.00756391246674,110,0-0-0
8341,AgentS,S_1,2023-05-02 13:34:12,4.367319006028084,52.01656390349047,260,0-0-0
8342,AgentL,L_2,2023-05-02 13:35:21,4.362993490298012,51.99228364970938,60,0-0-0
8343,AgentK,K_2,2023-05-02 13:35:44,4.36763082697979,51.99004976225449,240,0-0-0
8344,AgentS,S_2,2023-05-02 13:35:44,4.367319006028084,52.01656390349047,260,0-0-0
8345,AgentE,E_2,2023-05-02 13:36:07,4.343843507959375,51.988654715211474,20,0-0-0
8346,AgentP,P_2,2023-05-02 13:36:07,4.3722575502121686,52.00756391246674,110,0-0-0
8347,AgentL,L_2,2023-05-02 13:36:30,4.362993490298012,51.99228364970938,60,0-0-0
8348,AgentP,P_1,2023-05-02 13:36:30,4.3722575502121686,52.00756391246674,110,0-0-0
8349,AgentG,G_1,2023-05-02 13:36:53,4.337362203964776,51.989379090670816,240,0-0-0
8350,AgentB,B_2,2023-05-02 13:37:16,4.356195988642664,52.02068273213007,120,0-0-0
8351,AgentS,S_2,2023-05-02 13:37:16,4.367319006028084,52.01656390349047,260,0-0-0
8352,AgentF,F_2,2023-05-02 13:37:39,4.3530496140647505,52.013077609082096,150,0-0-0
8353,AgentL,L_1,2023-05-02 13:37:39,4.362993490298012,51.99228364970938,60,0-0-0
8354,AgentH,H_2,2023-05-02 13:38:02,4.343948528788537,52.018561346495936,110,0-0-0
8355,AgentI,I_1,2023-05-02 13:38:02,4.3497636751020305,52.00588464056726,210,0-0-0
8356,AgentN,N_1,2023-05-02 13:38:02,4.337362203964776,51.989379090670816,240,0-0-0
8357,AgentP,P_1,2023-05-02 13:38:02,4.3722575502121686,52.00756391246674,110,0-0-0
8358,AgentI,I_2,2023-05-02 13:38:48,4.3497636751020305,52.00588464056726,210,0-0-0
8359,AgentO,O_1,2023-05-02 13:39:11,4.367319006028084,52.01656390349047,120,0-0-0
8360,AgentI,I_1,2023-05-02 13:39:34,4.3497636751020305,52.00588464056726,210,0-0-0
8361,AgentS,S_1,2023-05-02 13:39:57,4.367319006028084,52.01656390349047,260,0-0-0
8362,AgentB,B_2,2023-05-02 13:40:43,4.356195988642664,52.02068273213007,120,0-0-0
8363,AgentG,G_1,2023-05-02 13:40:43,4.337362203964776,51.989379090670816,240,0-0-0
8364,AgentP,P_2,2023-05-02 13:40:43,4.3722575502121686,52.00756391246674,110,0-0-0
8365,AgentS,S_2,2023-05-02 13:40:43,4.367319006028084,52.01656390349047,260,0-0-0
8366,AgentR,R_1,2023-05-02 13:41:06,4.3311700284747525,52.014294583791205,250,0-0-0
8367,AgentE,E_1,2023-05-02 13:41:29,4.343843507959375,51.988654715211474,20,0-0-0
8368,AgentS,S_2,2023-05-02 13:41:52,4.367319006028084,52.01656390349047,260,0-0-0
8369,AgentA,A_2,2023-05-02 13:42:15,4.336258493836304,52.01224573857301,0,0-0-0
8370,AgentC,C_2,2023-05-02 13:42:15,4.3311700284747525,52.014294583791205,10,0-0-0
8371,AgentG,G_2,2023-05-02 13:42:38,4.337362203964776,51.989379090670816,240,0-0-0
8372,AgentH,H_1,2023-05-02 13:42:38,4.343948528788537,52.018561346495936,110,0-0-0
8373,AgentI,I_1,2023-05-02 13:42:38,4.3497636751020305,52.00588464056726,210,0-0-0
8374,AgentR,R_1,2023-05-02 13:42:38,4.3311700284747525,52.014294583791205,250,0-0-0
8375,AgentI,I_2,2023-05-02 13:43:01,4.3497636751020305,52.00588464056726,210,0-0-0
8376,AgentJ,J_2,2023-05-02 13:43:24,4.337948315692914,51.99544277723365,240,0-0-0
8377,AgentO,O_2,2023-05-02 13:43:24,4.367319006028084,52.01656390349047,120,0-0-0
8378,AgentB,B_1,2023-05-02 13:43:47,4.356195988642664,52.02068273213007,120,0-0-0
8379,AgentD,D_1,2023-05-02 13:43:47,4.366390654673757,51.99464126281873,120,0-0-0
8380,AgentT,T_1,2023-05-02 13:43:47,4.3130442538808955,52.010795718961376,240,0-0-0
8381,AgentK,K_1,2023-05-02 13:44:10,4.36763082697979,51.99004976225449,240,0-0-0
8382,AgentR,R_2,2023-05-02 13:44:10,4.3311700284747525,52.014294583791205,250,0-0-0
8383,AgentD,D_2,2023-05-02 13:44:33,4.366390654673757,51.99464126281873,120,0-0-0
8384,AgentE,E_1,2023-05-02 13:44:33,4.343843507959375,51.988654715211474,20,0-0-0
8385,AgentM,M_1,2023-05-02 13:44:33,4.3722575502121686,52.00756391246674,110,0-0-0
8386,AgentT,T_1,2023-05-02 13:44:33,4.3130442538808955,52.010795718961376,240,0-0-0
8387,AgentR,R_1,2023-05-02 13:44:56,4.3311700284747525,52.014294583791205,250,0-0-0
8388,AgentT,T_2,2023-05-02 13:45:19,4.3130442538808955,52.010795718961376,240,0-0-0
8389,AgentO,O_1,2023-05-02 13:46:05,4.367319006028084,52.01656390349047,120,0-0-0
8390,AgentE,E_1,2023-05-02 13:46:28,4.343843507959375,51.988654715211474,20,0-0-0
8391,AgentF,F_2,2023-05-02 13:46:28,4.3530496140647505,52.013077609082096,150,0-0-0
8392,AgentI,I_1,2023-05-02 13:46:28,4.3497636751020305,52.00588464056726,210,0-0-0
8393,AgentA,A_2,2023-05-02 13:46:51,4.336258493836304,52.01224573857301,0,0-0-0
8394,AgentE,E_2,2023-05-02 13:46:51,4.343843507959375,51.988654715211474,20,0-0-0
8395,AgentA,A_2,2023-05-02 13:47:14,4.336258493836304,52.01224573857301,0,0-0-0
8396,AgentD,D_2,2023-05-02 13:47:37,4.366390654673757,51.99464126281873,120,0-0-0
8397,AgentM,M_1,2023-05-02 13:47:37,4.3722575502121686,52.00756391246674,110,0-0-0
8398,AgentF,F_1,2023-05-02 13:48:00,4.3530496140647505,52.013077609082096,150,0-0-0
8399,AgentM,M_2,2023-05-02 13:48:00,4.3722575502121686,52.00756391246674,110,0-0-0
8400,AgentT,T_2,2023-05-02 13:48:00,4.3130442538808955,52.010795718961376,240,0-0-0
8401,AgentC,C_1,2023-05-02 13:48:23,4.3311700284747525,52.014294583791205,10,0-0-0
8402,AgentF,F_2,2023-05-02 13:48:46,4.3530496140647505,52.013077609082096,150,0-0-0
8403,AgentB,B_1,2023-05-02 13:49:09,4.356195988642664,52.02068273213007,120,0-0-0
8404,AgentK,K_2,2023-05-02 13:49:09,4.36763082697979,51.99004976225449,240,0-0-0
8405,AgentT,T_2,2023-05-02 13:49:09,4.3130442538808955,52.010795718961376,240,0-0-0
8406,AgentB,B_2,2023-05-02 13:49:32,4.356195988642664,52.02068273213007,120,0-0-0
8407,AgentF,F_2,2023-05-02 13:49:32,4.3530496140647505,52.013077609082096,150,0-0-0
8408,AgentJ,J_1,2023-05-02 13:49:32,4.337948315692914,51.99544277723365,240,0-0-0
8409,AgentN,N_1,2023-05-02 13:49:55,4.337362203964776,51.989379090670816,240,0-0-0
8410,AgentO,O_2,2023-05-02 13:49:55,4.367319006028084,52.01656390349047,120,0-0-0
8411,AgentT,T_2,2023-05-02 13:51:04,4.3130442538808955,52.010795718961376,240,0-0-0
8412,AgentH,H_1,2023-05-02 13:51:27,4.343948528788537,52.018561346495936,110,0-0-0
8413,AgentR,R_1,2023-05-02 13:51:27,4.3311700284747525,52.014294583791205,250,0-0-0
8414,AgentL,L_1,2023-05-02 13:51:50,4.362993490298012,51.99228364970938,60,0-0-0
8415,AgentM,M_2,2023-05-02 13:52:13,4.3722575502121686,52.00756391246674,110,0-0-0
8416,AgentS,S_1,2023-05-02 13:52:13,4.367319006028084,52.01656390349047,260,0-0-0
8417,AgentE,E_2,2023-05-02 13:52:59,4.343843507959375,51.988654715211474,20,0-0-0
8418,AgentJ,J_1,2023-05-02 13:53:22,4.337948315692914,51.99544277723365,240,0-0-0
8419,AgentP,P_1,2023-05-02 13:53:22,4.3722575502121686,52.00756391246674,110,0-0-0
8420,AgentB,B_2,2023-05-02 13:53:45,4.356195988642664,52.02068273213007,120,0-0-0
8421,AgentE,E_1,2023-05-02 13:54:08,4.343843507959375,51.988654715211474,20,0-0-0
8422,AgentR,R_1,2023-05-02 13:54:08,4.3311700284747525,52.014294583791205,250,0-0-0
8423,AgentD,D_2,2023-05-02 13:54:31,4.366390654673757,51.99464126281873,120,0-0-0
8424,AgentH,H_2,2023-05-02 13:54:31,4.343948528788537,52.018561346495936,110,0-0-0
8425,AgentI,I_2,2023-05-02 13:54:31,4.3497636751020305,52.00588464056726,210,0-0-0
8426,AgentC,C_1,2023-05-02 13:54:54,4.3311700284747525,52.014294583791205,10,0-0-0
8427,AgentN,N_2,2023-05-02 13:54:54,4.337362203964776,51.989379090670816,240,0-0-0
8428,AgentQ,Q_1,2023-05-02 13:54:54,4.3130442538808955,52.010795718961376,240,0-0-0
8429,AgentN,N_1,2023-05-02 13:55:17,4.337362203964776,51.989379090670816,240,0-0-0
8430,AgentS,S_2,2023-05-02 13:55:17,4.367319006028084,52.01656390349047,260,0-0-0
8431,AgentD,D_1,2023-05-02 13:56:03,4.366390654673757,51.99464126281873,120,0-0-0
8432,AgentA,A_2,2023-05-02 13:56:26,4.336258493836304,52.01224573857301,0,0-0-0
8433,AgentN,N_2,2023-05-02 13:57:12,4.337362203964776,51.989379090670816,240,0-0-0
8434,AgentP,P_1,2023-05-02 13:57:12,4.3722575502121686,52.00756391246674,110,0-0-0
8435,AgentJ,J_1,2023-05-02 13:57:35,4.337948315692914,51.99544277723365,240,0-0-0
8436,AgentM,M_1,2023-05-02 13:57:35,4.3722575502121686,52.00756391246674,110,0-0-0
8437,AgentA,A_2,2023-05-02 13:57:58,4.336258493836304,52.01224573857301,0,0-0-0
8438,AgentG,G_2,2023-05-02 13:57:58,4.337362203964776,51.989379090670816,240,0-0-0
8439,AgentN,N_2,2023-05-02 13:58:21,4.337362203964776,51.989379090670816,240,0-0-0
8440,AgentO,O_1,2023-05-02 13:58:21,4.367319006028084,52.01656390349047,120,0-0-0
8441,AgentS,S_2,2023-05-02 13:58:21,4.367319006028084,52.01656390349047,260,0-0-0
8442,AgentD,D_2,2023-05-02 13:58:44,4.366390654673757,51.99464126281873,120,0-0-0
8443,AgentE,E_2,2023-05-02 13:58:44,4.343843507959375,51.988654715211474,20,0-0-0
8444,AgentM,M_2,2023-05-02 13:58:44,4.3722575502121686,52.00756391246674,110,0-0-0
8445,AgentA,A_2,2023-05-02 13:59:07,4.336258493836304,52.01224573857301,0,0-0-0
8446,AgentB,B_1,2023-05-02 13:59:30,4.356195988642664,52.02068273213007,120,0-0-0
8447,AgentD,D_2,2023-05-02 14:00:16,4.366390654673757,51.99464126281873,120,0-0-0
8448,AgentL,L_1,2023-05-02 14:00:16,4.362993490298012,51.99228364970938,60,0-0-0
8449,AgentO,O_1,2023-05-02 14:01:02,4.367319006028084,52.01656390349047,120,0-0-0
8450,AgentC,C_1,2023-05-02 14:01:48,4.3311700284747525,52.014294583791205,10,0-0-0
8451,AgentJ,J_2,2023-05-02 14:01:48,4.337948315692914,51.99544277723365,240,0-0-0
8452,AgentN,N_2,2023-05-02 14:01:48,4.337362203964776,51.989379090670816,240,0-0-0
8453,AgentS,S_2,2023-05-02 14:02:11,4.367319006028084,52.01656390349047,260,0-0-0
8454,AgentE,E_2,2023-05-02 14:02:34,4.343843507959375,51.988654715211474,20,0-0-0
8455,AgentJ,J_1,2023-05-02 14:02:34,4.337948315692914,51.99544277723365,240,0-0-0
8456,AgentI,I_2,2023-05-02 14:02:57,4.3497636751020305,52.00588464056726,210,0-0-0
8457,AgentK,K_2,2023-05-02 14:02:57,4.36763082697979,51.99004976225449,240,0-0-0
8458,AgentO,O_1,2023-05-02 14:02:57,4.367319006028084,52.01656390349047,120,0-0-0
8459,AgentP,P_1,2023-05-02 14:03:20,4.3722575502121686,52.00756391246674,110,0-0-0
8460,AgentQ,Q_1,2023-05-02 14:03:20,4.3130442538808955,52.010795718961376,240,0-0-0
8461,AgentR,R_2,2023-05-02 14:03:20,4.3311700284747525,52.014294583791205,250,0-0-0
8462,AgentB,B_1,2023-05-02 14:03:43,4.356195988642664,52.02068273213007,120,0-0-0
8463,AgentC,C_2,2023-05-02 14:04:06,4.3311700284747525,52.014294583791205,10,0-0-0
8464,AgentD,D_1,2023-05-02 14:04:06,4.366390654673757,51.99464126281873,120,0-0-0
8465,AgentH,H_1,2023-05-02 14:04:06,4.343948528788537,52.018561346495936,110,0-0-0
8466,AgentN,N_2,2023-05-02 14:04:06,4.337362203964776,51.989379090670816,240,0-0-0
8467,AgentD,D_2,2023-05-02 14:04:29,4.366390654673757,51.99464126281873,120,0-0-0
8468,AgentI,I_1,2023-05-02 14:04:29,4.3497636751020305,52.00588464056726,210,0-0-0
8469,AgentR,R_2,2023-05-02 14:04:29,4.3311700284747525,52.014294583791205,250,0-0-0
8470,AgentD,D_2,2023-05-02 14:04:52,4.366390654673757,51.99464126281873,120,0-0-0
8471,AgentO,O_2,2023-05-02 14:04:52,4.367319006028084,52.01656390349047,120,0-0-0
8472,AgentR,R_2,2023-05-02 14:04:52,4.3311700284747525,52.014294583791205,250,0-0-0
8473,AgentB,B_1,2023-05-02 14:05:15,4.356195988642664,52.02068273213007,120,0-0-0
8474,AgentS,S_1,2023-05-02 14:05:15,4.367319006028084,52.01656390349047,260,0-0-0
8475,AgentI,I_1,2023-05-02 14:05:38,4.3497636751020305,52.00588464056726,210,0-0-0
8476,AgentM,M_1,2023-05-02 14:05:38,4.3722575502121686,52.00756391246674,110,0-0-0
8477,AgentF,F_2,2023-05-02 14:06:01,4.3530496140647505,52.013077609082096,150,0-0-0
8478,AgentH,H_1,2023-05-02 14:06:01,4.343948528788537,52.018561346495936,110,0-0-0
8479,AgentP,P_2,2023-05-02 14:06:01,4.3722575502121686,52.00756391246674,110,0-0-0
8480,AgentC,C_1,2023-05-02 14:06:24,4.3311700284747525,52.014294583791205,10,0-0-0
8481,AgentH,H_1,2023-05-02 14:06:24,4.343948528788537,52.018561346495936,110,0-0-0
8482,AgentP,P_1,2023-05-02 14:06:47,4.3722575502121686,52.00756391246674,110,0-0-0
8483,AgentK,K_2,2023-05-02 14:07:10,4.36763082697979,51.99004976225449,240,0-0-0
8484,AgentI,I_1,2023-05-02 14:07:33,4.3497636751020305,52.00588464056726,210,0-0-0
8485,AgentQ,Q_1,2023-05-02 14:07:33,4.3130442538808955,52.010795718961376,240,0-0-0
8486,AgentA,A_1,2023-05-02 14:08:19,4.336258493836304,52.01224573857301,0,0-0-0
8487,AgentF,F_2,2023-05-02 14:08:42,4.3530496140647505,52.013077609082096,150,0-0-0
8488,AgentN,N_2,2023-05-02 14:08:42,4.337362203964776,51.989379090670816,240,0-0-0
8489,AgentE,E_1,2023-05-02 14:09:28,4.343843507959375,51.988654715211474,20,0-0-0
8490,AgentO,O_1,2023-05-02 14:09:28,4.367319006028084,52.01656390349047,120,0-0-0
8491,AgentS,S_1,2023-05-02 14:09:51,4.367319006028084,52.01656390349047,260,0-0-0
8492,AgentE,E_1,2023-05-02 14:10:37,4.343843507959375,51.988654715211474,20,0-0-0
8493,AgentG,G_2,2023-05-02 14:11:00,4.337362203964776,51.989379090670816,240,0-0-0
8494,AgentK,K_2,2023-05-02 14:11:00,4.36763082697979,51.99004976225449,240,0-0-0
8495,AgentO,O_2,2023-05-02 14:11:00,4.367319006028084,52.01656390349047,120,0-0-0
8496,AgentP,P_2,2023-05-02 14:11:00,4.3722575502121686,52.00756391246674,110,0-0-0
8497,AgentR,R_1,2023-05-02 14:11:00,4.3311700284747525,52.014294583791205,250,0-0-0
8498,AgentD,D_1,2023-05-02 14:11:23,4.366390654673757,51.99464126281873,120,0-0-0
8499,AgentF,F_2,2023-05-02 14:11:23,4.3530496140647505,52.013077609082096,150,0-0-0
8500,AgentN,N_2,2023-05-02 14:11:46,4.337362203964776,51.989379090670816,240,0-0-0
8501,AgentO,O_2,2023-05-02 14:11:46,4.367319006028084,52.01656390349047,120,0-0-0
8502,AgentG,G_1,2023-05-02 14:12:09,4.337362203964776,51.989379090670816,240,0-0-0
8503,AgentT,T_1,2023-05-02 14:12:09,4.3130442538808955,52.010795718961376,240,0-0-0
8504,AgentG,G_2,2023-05-02 14:12:55,4.337362203964776,51.989379090670816,240,0-0-0
8505,AgentT,T_1,2023-05-02 14:12:55,4.3130442538808955,52.010795718961376,240,0-0-0
8506,AgentA,A_1,2023-05-02 14:13:18,4.336258493836304,52.01224573857301,0,0-0-0
8507,AgentF,F_2,2023-05-02 14:13:18,4.3530496140647505,52.013077609082096,150,0-0-0
8508,AgentJ,J_1,2023-05-02 14:13:41,4.337948315692914,51.99544277723365,240,0-0-0
8509,AgentT,T_2,2023-05-02 14:14:04,4.3130442538808955,52.010795718961376,240,0-0-0
8510,AgentI,I_2,2023-05-02 14:14:27,4.3497636751020305,52.00588464056726,210,0-0-0
8511,AgentO,O_2,2023-05-02 14:14:27,4.367319006028084,52.01656390349047,120,0-0-0
8512,AgentB,B_1,2023-05-02 14:15:13,4.356195988642664,52.02068273213007,120,0-0-0
8513,AgentR,R_1,2023-05-02 14:15:13,4.3311700284747525,52.014294583791205,250,0-0-0
8514,AgentG,G_1,2023-05-02 14:15:36,4.337362203964776,51.989379090670816,240,0-0-0
8515,AgentM,M_2,2023-05-02 14:15:59,4.3722575502121686,52.00756391246674,110,0-0-0
8516,AgentE,E_2,2023-05-02 14:16:22,4.343843507959375,51.988654715211474,20,0-0-0
8517,AgentK,K_1,2023-05-02 14:16:22,4.36763082697979,51.99004976225449,240,0-0-0
8518,AgentT,T_1,2023-05-02 14:16:45,4.3130442538808955,52.010795718961376,240,0-0-0
8519,AgentI,I_1,2023-05-02 14:17:08,4.3497636751020305,52.00588464056726,210,0-0-0
8520,AgentP,P_2,2023-05-02 14:17:08,4.3722575502121686,52.00756391246674,110,0-0-0
8521,AgentR,R_2,2023-05-02 14:17:31,4.3311700284747525,52.014294583791205,250,0-0-0
8522,AgentG,G_2,2023-05-02 14:18:17,4.337362203964776,51.989379090670816,240,0-0-0
8523,AgentP,P_2,2023-05-02 14:18:17,4.3722575502121686,52.00756391246674,110,0-0-0
8524,AgentS,S_2,2023-05-02 14:18:40,4.367319006028084,52.01656390349047,260,0-0-0
8525,AgentK,K_2,2023-05-02 14:19:03,4.36763082697979,51.99004976225449,240,0-0-0
8526,AgentT,T_1,2023-05-02 14:19:03,4.3130442538808955,52.010795718961376,240,0-0-0
8527,AgentA,A_1,2023-05-02 14:19:49,4.336258493836304,52.01224573857301,0,0-0-0
8528,AgentB,B_1,2023-05-02 14:19:49,4.356195988642664,52.02068273213007,120,0-0-0
8529,AgentQ,Q_2,2023-05-02 14:19:49,4.3130442538808955,52.010795718961376,240,0-0-0
8530,AgentA,A_1,2023-05-02 14:20:12,4.336258493836304,52.01224573857301,0,0-0-0
8531,AgentB,B_2,2023-05-02 14:20:12,4.356195988642664,52.02068273213007,120,0-0-0
8532,AgentE,E_1,2023-05-02 14:20:35,4.343843507959375,51.988654715211474,20,0-0-0
8533,AgentP,P_2,2023-05-02 14:20:58,4.3722575502121686,52.00756391246674,110,0-0-0
8534,AgentT,T_2,2023-05-02 14:21:21,4.3130442538808955,52.010795718961376,240,0-0-0
8535,AgentP,P_2,2023-05-02 14:21:44,4.3722575502121686,52.00756391246674,110,0-0-0
8536,AgentQ,Q_2,2023-05-02 14:21:44,4.3130442538808955,52.010795718961376,240,0-0-0
8537,AgentH,H_2,2023-05-02 14:22:07,4.343948528788537,52.018561346495936,110,0-0-0
8538,AgentL,L_2,2023-05-02 14:22:07,4.362993490298012,51.99228364970938,60,0-0-0
8539,AgentO,O_2,2023-05-02 14:22:07,4.367319006028084,52.01656390349047,120,0-0-0
8540,AgentG,G_2,2023-05-02 14:23:16,4.337362203964776,51.989379090670816,240,0-0-0
8541,AgentI,I_2,2023-05-02 14:23:16,4.3497636751020305,52.00588464056726,210,0-0-0
